AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing
700000005863,Castle Avenue,Antrim,54.74614427,-6.31015031,308872,389999
700000005864,Shane Street,Antrim,54.74861163,-6.31507961,308548,390266
700000005866,The Gables,Antrim,54.74448562,-6.32854414,307692,389786
700000005867,Speedys Lane,Antrim,54.74206147,-6.34043011,306933,389498
700000005868,Mcculloughs Pillars,Antrim,54.74291435,-6.36019443,305658,389563
700000005869,Derryhollagh Cottages,Antrim,54.74373966,-6.36609319,305276,389646
700000005870,Liddys Corner,Antrim,54.74309044,-6.37125936,304945,389566
700000005871,Moneynick PS,Antrim,54.74194243,-6.39091771,303682,389409
700000005872,MckeeversCorner,Antrim,54.74290471,-6.40322484,302887,389498
700000005873,Ivybrook Crossroads,Antrim,54.74512833,-6.42694401,301354,389711
700000005874,Moneynick Service Station,Antrim,54.74711877,-6.43775351,300653,389917
700000005875,Staffordstown Road End,Antrim,54.74970863,-6.45195797,299732,390185
700000005876,Trea Gardens,Antrim,54.75095124,-6.45852702,299306,390314
700000005877,Main Street,Antrim,54.75364491,-6.46336404,298988,390607
700000005878,Strand Road,Antrim,54.75582163,-6.46499026,298878,390847
700000005879,Claysheds,Antrim,54.75754476,-6.47267657,298379,391028
700000005880,Elk Bar,Antrim,54.76331506,-6.49661814,296824,391637
700000005881,Atkinsons Bar,Antrim,54.76446997,-6.50137615,296515,391759
700000005882,Montgomerys Lane,Antrim,54.76739553,-6.51279705,295773,392069
700000005883,The Old Thatch Inn,Antrim,54.77150522,-6.52638305,294889,392508
700000005884,Brough Road,Antrim,54.77424473,-6.5322665,294504,392805
700000005885,Hillhead Crossroads,Antrim,54.78121394,-6.54401331,293732,393565
700000005886,Parker Avenue,Antrim,54.77840477,-6.55498331,293030,393236
700000005887,Main Street,Antrim,54.7781876,-6.5587154,292790,393207
700000005888,Boyne Row,Antrim,54.77782136,-6.56284498,292525,393161
700000005889,Davison Villas,Antrim,54.77642286,-6.56503426,292388,393002
700000005890,Tamnadeese Road End,Antrim,54.772853,-6.572145,291938,392596
700000005891,St John's Church,Magherafelt,54.76505062,-6.58750609,290967,391707
700000005892,Polepatrick Cemetery,Magherafelt,54.7623824,-6.59291228,290625,391403
700000005893,St Marys School,Magherafelt,54.75805953,-6.60168997,290070,390911
700000005894,Meadowlands,Antrim,54.73092877,-6.22797645,314206,388436
700000005895,Niblock Road,Antrim,54.73282826,-6.2300826,314065,388644
700000005896,Kilbegs Road,Antrim,54.73517982,-6.23238662,313910,388902
700000005897,Milltown Road,Antrim,54.74121994,-6.23442176,313762,389571
700000005898,Thornhill Road,Antrim,54.74825619,-6.23638314,313616,390351
700000005899,Mcaleeses Farm,Antrim,54.75095463,-6.23845587,313475,390648
700000005900,The Cottages,Antrim,54.75717607,-6.24185183,313239,391335
700000005901,The Ramble Inn,Antrim,54.76143623,-6.24320522,313140,391807
700000005902,Creavery Orange Hall,Antrim,54.76797875,-6.24582747,312953,392531
700000005903,Lisnevenagh Road,Antrim,54.77331627,-6.24527014,312974,393126
700000005904,Fernisky Road,Antrim,54.77980577,-6.24733619,312823,393845
700000005905,Drumkeeran Road,Antrim,54.7844721,-6.25069415,312594,394359
700000005906,Pipe Road,Antrim,54.79027121,-6.25411288,312358,394999
700000005907,Tullynamullan Road,Antrim,54.79354876,-6.25524659,312276,395362
700000005908,Lisnevenegh Road,Antrim,54.7961031,-6.25606952,312216,395645
700000005909,Francheyscross,Antrim,54.79913375,-6.25690315,312154,395981
700000005910,99-101 Lisnevenagh Road,Antrim,54.80482261,-6.25891339,312009,396611
700000005911,Woodgreen Maine Road,Antrim,54.81037045,-6.2611169,311852,397225
700000005912,Woodgreen Maine Road,Antrim,54.8076175,-6.26022415,311917,396920
700000005913,99-101 Lisnevenagh Road,Antrim,54.80487832,-6.25841331,312041,396618
700000005914,Francheys Cross,Antrim,54.79961279,-6.25647821,312180,396035
700000005915,Lisnevenagh Road,Antrim,54.7965736,-6.25567607,312240,395698
700000005916,Tullynamullan Road,Antrim,54.79355103,-6.25478004,312306,395363
700000005917,Pipe Road,Antrim,54.78842146,-6.25293333,312439,394795
700000005918,Drumkeeran Road,Antrim,54.78336418,-6.2492497,312690,394238
700000005919,Fernisky Road,Antrim,54.77888501,-6.24641235,312885,393744
700000005920,Creavery Orange Hall,Antrim,54.76759558,-6.24542451,312980,392489
700000005921,The Ramble Inn,Antrim,54.76151994,-6.24278212,313167,391817
700000005922,The Cottages,Antrim,54.75689929,-6.24135119,313272,391305
700000005923,Thornhill Road,Antrim,54.7482685,-6.23599432,313641,390353
700000005924,Dunsilly Park & Ride,Antrim,54.74609083,-6.23452043,313742,390113
700000005925,Kilbegs Road,Antrim,54.73552682,-6.23215414,313924,388941
700000005926,Niblock Road,Antrim,54.73208038,-6.22870243,314156,388563
700000005927,Meadowlands,Antrim,54.73078502,-6.22736174,314246,388421
700000005928,The Stables,Antrim,54.74145224,-6.23680305,313608,389593
700000005929,Railway Crossing,Antrim,54.74005235,-6.242485,313246,389428
700000005930,Kilbegs Industrial Estate,Antrim,54.73249163,-6.23719225,313608,388595
700000005931,Carnbeg Estate,Antrim,54.73461448,-6.23551642,313710,388834
700000005932,Webbs House,Antrim,54.74117426,-6.33273337,307431,389411
700000005933,Blackrock Road,Antrim,54.73326748,-6.33922158,307034,388521
700000005934,Creggan Corner,Antrim,54.72250554,-6.35775915,305868,387295
700000005935,Cranfield,Antrim,54.71816547,-6.36968272,305111,386794
700000005937,Staffordstown Station,Antrim,54.72023905,-6.38566273,304076,387001
700000005938,Rocks Brae,Antrim,54.72164992,-6.3972005,303329,387141
700000005939,Cargin Chapel,Antrim,54.73123012,-6.41590153,302100,388180
700000005940,Wilsons Cross,Antrim,54.73996304,-6.42975282,301186,389132
700000005941,Wilsons Cross,Antrim,54.74037716,-6.43051318,301136,389177
700000005942,Cargin Chapel,Antrim,54.73131869,-6.41580493,302106,388190
700000005943,Rocks Brae,Antrim,54.72195116,-6.3975611,303305,387174
700000005944,Staffordstown Station,Antrim,54.72043464,-6.38618264,304042,387022
700000005946,Cranfield,Antrim,54.7182987,-6.36956873,305118,386809
700000005947,Creggan Corner,Antrim,54.72252581,-6.35792906,305857,387297
700000005948,Blackrock Road,Antrim,54.73322598,-6.33947168,307018,388516
700000005949,Webbs House,Antrim,54.7413455,-6.33277292,307428,389430
700000005950,Mcateers,Antrim,54.71280502,-6.38602019,304072,386173
700000005951,Oboyles Farm,Antrim,54.70820313,-6.40213729,303045,385637
700000005952,Carmorn Road,Antrim,54.71597936,-6.41140626,302428,386489
700000005953,Carlane Primary School,Antrim,54.71725833,-6.43305151,301030,386600
700000005954,Cargin Road,Antrim,54.72115841,-6.45130804,299844,387008
700000005955,Gallagh Road End,Antrim,54.72668547,-6.45286681,299730,387621
700000005956,Gallagh Bridge,Antrim,54.72948274,-6.44679924,300114,387941
700000005957,Ballydugan Villas,Antrim,54.73702337,-6.43585969,300800,388796
700000005958,Ballydugan Villas,Antrim,54.7369537,-6.43533448,300834,388789
700000005959,Galllagh Bridge,Antrim,54.73120932,-6.44342657,300327,388138
700000005960,Gallagh Road End,Antrim,54.72667471,-6.45272752,299739,387620
700000005961,Cargin Road,Antrim,54.72131245,-6.45141081,299837,387025
700000005962,Carlane Primary School,Antrim,54.71738765,-6.43332586,301012,386614
700000005963,Annaghmore Lane,Antrim,54.73311212,-6.45381732,299653,388335
700000005964,Hamils Bay,Antrim,54.74023568,-6.45376335,299639,389128
700000005965,Hamils Bay,Antrim,54.7400553,-6.45370811,299643,389108
700000005966,Greenan Road,Antrim,54.73652372,-6.37197311,304916,388834
700000005967,Ranaghan Oad,Antrim,54.72867277,-6.38751622,303935,387937
700000005968,Annaghmore Lane,Antrim,54.73352102,-6.45347572,299674,388381
700000005969,Gortgill School,Antrim,54.76345642,-6.44512545,300138,391725
700000005970,Loughbeg Road,Antrim,54.76855138,-6.43821749,300570,392302
700000005971,Chapel,Antrim,54.77717146,-6.42190849,301598,393285
700000005972,Ballydonnelly Road,Antrim,54.78131162,-6.40189844,302875,393775
700000005973,McclementsCorner,Antrim,54.79005988,-6.4113167,302247,394735
700000005974,Grange Corner,Antrim,54.79507867,-6.3980901,303085,395313
700000005975,Chesneys Corner,Antrim,54.80160339,-6.38674401,303798,396056
700000005976,Kilnock Crossroads,Antrim,54.78943517,-6.36897696,304972,394728
700000005977,Whitesides Road,Antrim,54.80181559,-6.35040768,306134,396134
700000005978,Tamlough Road Junction,Antrim,54.80959631,-6.33794268,306915,397019
700000005979,Hill Smiths Cross,Antrim,54.81706461,-6.3244123,307765,397871
700000005980,Straid Road,Antrim,54.83175272,-6.30752504,308811,399532
700000005981,Slatt Corner,Antrim,54.83652497,-6.29929387,309327,400076
700000005982,Tullygarley Roundabout,Antrim,54.84431735,-6.29568128,309538,400949
700000005983,Riverdale,Antrim,54.85038046,-6.30137345,309156,401615
700000005984,Riverdale,Antrim,54.84936837,-6.30031052,309227,401504
700000005985,Tullygarley Roundabout,Antrim,54.84398996,-6.29539929,309557,400913
700000005986,Slatt Corner,Antrim,54.83691088,-6.29862391,309369,400120
700000005987,Straid Road,Antrim,54.83172405,-6.30740174,308819,399529
700000005988,Hill Smiths Xrds,Antrim,54.8169374,-6.32430867,307772,397857
700000005989,Tamlough Road Junction,Antrim,54.80939086,-6.33802889,306910,396996
700000005990,Whitesides Road,Antrim,54.8018383,-6.35009573,306154,396137
700000005991,Kilnock Crossroads,Antrim,54.78917477,-6.37099293,304843,394696
700000005992,Rougery Hill,Antrim,54.78287271,-6.38815817,303755,393969
700000005993,Taylorstown Hill,Antrim,54.78258505,-6.39017478,303626,393934
700000005994,Chesneys Corner,Antrim,54.80197163,-6.38606064,303841,396098
700000005995,Grange Corner,Antrim,54.79504152,-6.39799828,303091,395309
700000005996,McclementsCorner,Antrim,54.78979195,-6.41075198,302284,394706
700000005997,Doctors Corner,Antrim,54.78122343,-6.40134235,302911,393766
700000005998,Chapel,Antrim,54.77709882,-6.42184915,301602,393277
700000005999,Loughbeg Road,Antrim,54.76855495,-6.43779782,300597,392303
700000006000,Gortgill School,Antrim,54.76341033,-6.445034,300144,391720
700000006001,Farranflugh Lane,Antrim,54.75399951,-6.25455595,312430,390961
700000006002,Drumsough Road,Antrim,54.74945203,-6.26509559,311764,390438
700000006003,Whitehill Xrds,Antrim,54.74967964,-6.27727815,310979,390444
700000006004,Whitehill Fooball Pitch,Antrim,54.75006017,-6.28765269,310310,390470
700000006005,The Cottages,Antrim,54.7506043,-6.30271117,309339,390507
700000006006,35-43 Station Road,Antrim,54.7503662,-6.30946191,308905,390470
700000006007,St Olcan's High School,Antrim,54.75181331,-6.30951034,308898,390631
700000006008,Ballylugan Road,Antrim,54.761963,-6.28884359,310201,391793
700000006009,Magherabeg Road)),Antrim,54.7666044,-6.27528501,311061,392331
700000006010,Oldwood Road,Antrim,54.77139771,-6.26052018,311998,392888
700000006011,Tannaghmore Ps,Antrim,54.7841563,-6.23942221,313320,394342
700000006012,Oldwood Road,Antrim,54.7715387,-6.26032765,312010,392904
700000006013,Magherabeg Road,Antrim,54.76663546,-6.27494185,311083,392335
700000006014,Drumsough,Antrim,54.75203139,-6.26641427,311672,390723
700000006015,The Cottages,Antrim,54.75092957,-6.30412651,309247,390541
700000006016,Whitehill Football Pitch,Antrim,54.75007046,-6.28710865,310345,390472
700000006017,Whitehill Xrds,Antrim,54.74974078,-6.27778809,310946,390450
700000006018,Drumsough Road,Antrim,54.74951466,-6.26507738,311765,390445
700000006019,Motorway Bridge,Antrim,54.74296569,-6.27518723,311132,389700
700000006020,Junction Road,Antrim,54.7334528,-6.25769066,312285,388669
700000006021,Johnstones House,Antrim,54.74513267,-6.26335456,311888,389960
700000006022,Carmavy Road,Antrim,54.66354807,-6.17782765,317631,381019
700000006023,Minfords House,Antrim,54.64532235,-6.16143152,318742,379018
700000006024,Straidhavern PS,Antrim,54.64066959,-6.15383442,319246,378513
700000006025,NuttsCorner,Antrim,54.63623264,-6.14862995,319595,378028
700000006026,Boltnaconnell Road,Antrim,54.63471161,-6.12800699,320931,377894
700000006027,Bells Corner Ballyhill Road,Antrim,54.63457686,-6.10318576,322534,377922
700000006028,Carnaghliss Road,Antrim,54.64027903,-6.07962277,324038,378598
700000006029,Clady Corner,Antrim,54.64107626,-6.0547071,325644,378731
700000006030,Carnaghliss Road,Antrim,54.63999924,-6.07954302,324044,378567
700000006031,Bells Corner Ballyhill Road,Antrim,54.63434779,-6.10404827,322479,377895
700000006032,Boltnaconnell Road,Antrim,54.63461093,-6.12788771,320939,377883
700000006033,NuttsCorner,Antrim,54.6349587,-6.14405688,319894,377894
700000006034,Straidhavern Road,Antrim,54.6400841,-6.15432566,319216,378447
700000006035,Minfords Farm,Antrim,54.64490394,-6.16109409,318765,378972
700000006036,Tully RoadKillead End,Antrim,54.66557111,-6.17852755,317580,381243
700000006037,Alexander Park,Antrim,54.65388755,-6.20717411,315765,379895
700000006038,Seacash,Antrim,54.65258537,-6.2108572,315531,379744
700000006039,Car Park,Antrim,54.65044229,-6.21479384,315283,379499
700000006040,The Square,Antrim,54.64606773,-6.21424197,315331,379013
700000006041,Mount Farm,Antrim,54.65074299,-6.19748937,316399,379561
700000006042,Dundesert Bridge,Antrim,54.63195284,-6.19242015,316780,377478
700000006043,Crosshill Road,Antrim,54.62849396,-6.20087383,316244,377079
700000006044,6-14 Mill Road,Antrim,54.62226207,-6.21444892,315385,376363
700000006045,St Joseph's Primary School,Antrim,54.61678892,-6.22227433,314895,375741
700000006046,6-14 Mill Road,Antrim,54.62215273,-6.21434533,315392,376351
700000006047,Crosshill Road,Antrim,54.62820272,-6.20122737,316222,377046
700000006048,Dundesert Bridge,Antrim,54.63190494,-6.19222095,316793,377473
700000006049,Mount Farm,Antrim,54.65075635,-6.19778316,316380,379562
700000006050,Killead Church,Antrim,54.66351811,-6.18181221,317374,381009
700000006051,Ballyrobin School,Antrim,54.67639544,-6.16470961,318440,382471
700000006052,Gregorys Corner,Antrim,54.68150714,-6.14345302,319796,383076
700000006053,Ballysculty Road,Antrim,54.67608829,-6.13052206,320646,382495
700000006054,Loanends Beechers,Antrim,54.66448917,-6.10622475,322248,381246
700000006055,Printshop Road,Antrim,54.65890802,-6.09408649,323048,380646
700000006056,Umgall Road,Antrim,54.64903174,-6.07237729,324479,379585
700000006057,Ballymather Road,Antrim,54.64882254,-6.07221677,324490,379562
700000006058,Long Rig Road,Antrim,54.65802805,-6.09240751,323159,380551
700000006059,Beechers,Antrim,54.66497077,-6.10772131,322150,381297
700000006060,Ballysculty Road,Antrim,54.67614622,-6.13078296,320629,382501
700000006061,Gregorys Corner,Antrim,54.68109821,-6.14139391,319930,383034
700000006062,Mccombes,Antrim,54.68037027,-6.14900934,319441,382940
700000006063,Ballyrobin Old School,Antrim,54.67657652,-6.16361616,318510,382493
700000006064,Lylehill Road,Antrim,54.70210975,-6.09376755,322938,385455
700000006065,Cloughanduff Road,Antrim,54.69862668,-6.08029534,323817,385091
700000006066,Carlisle Road,Antrim,54.69390676,-6.06204482,325008,384598
700000006067,91-99 Coach Road,Antrim,54.68987074,-6.04570424,326074,384178
700000006068,Breckenridge,Newtownards,54.6448788,-5.55080062,358157,380172
700000006069,Woburn Road,Newtownards,54.59778746,-5.52181031,360213,374997
700000006071,Dunsy Way,Newtownards,54.5542539,-5.74077256,346220,369675
700000006072,Dermott Crescent,Newtownards,54.55656333,-5.73501752,346584,369944
700000006073,Bruce Avenue,Newtownabbey,54.55069903,-5.73614637,346532,369289
700000006074,Glastry College,Newtownards,54.48778963,-5.47742881,363520,362858
700000006075,Six Road Ends Gransha Road,Newtownards,54.62939578,-5.63296541,352912,378267
700000006076,Main Street,Downpatrick,54.46025071,-5.83362075,340536,359024
700000006077,91-99 Coach Road,Antrim,54.68995904,-6.04616528,326044,384187
700000006078,Rickamore Road,Antrim,54.69362492,-6.0623995,324986,384566
700000006079,Kilmakee Road,Antrim,54.69856482,-6.08036031,323813,385084
700000006080,Saint Patrick's Gardens,Antrim,54.70209808,-6.09359744,322949,385454
700000006081,Greenmount,Antrim,54.70215478,-6.22263797,314631,385242
700000006082,Greenmount Corner,Antrim,54.69476823,-6.22621817,314421,384414
700000006083,Millars Bridge,Antrim,54.68079907,-6.22386587,314612,382863
700000006084,Wilsons House,Antrim,54.6761991,-6.2343146,313951,382334
700000006085,White House Inn,Antrim,54.66862802,-6.25246893,312801,381462
700000006086,McateersCorner,Antrim,54.66225372,-6.26027475,312315,380740
700000006087,Townland Road,Antrim,54.65247245,-6.2567106,312572,379657
700000006088,Crossroads,Antrim,54.6449031,-6.24333998,313456,378836
700000006089,Blackstown Road,Antrim,54.63891941,-6.23345245,314111,378186
700000006090,Fitzgeralds Corner,Antrim,54.63298393,-6.220174,314985,377547
700000006091,Manse Corner,Antrim,54.62854041,-6.22043001,314981,377052
700000006092,Glendarragh Park,Antrim,54.62529411,-6.21413028,315397,376701
700000006093,Glendarragh Park,Antrim,54.62539904,-6.21454376,315370,376712
700000006094,Manse Corner,Antrim,54.62862485,-6.22067409,314965,377061
700000006095,Cidercourt Road,Antrim,54.62658845,-6.24364942,313487,376797
700000006096,The Cottages,Antrim,54.62522671,-6.2575974,312590,376623
700000006097,Ballyclan Road,Antrim,54.62392666,-6.27157275,311691,376456
700000006098,Gortnagallon Road,Antrim,54.62386301,-6.27971981,311165,376436
700000006099,The Diamond,Antrim,54.64022332,-6.27971056,311121,378257
700000006100,The Diamond,Antrim,54.64023516,-6.27991142,311108,378258
700000006101,Gortnagallon Road,Antrim,54.62340126,-6.27820644,311264,376387
700000006102,Ballyclan Road,Antrim,54.62407466,-6.27124132,311712,376473
700000006103,The Cottages,Antrim,54.62531198,-6.25790343,312570,376632
700000006104,Cidercourt Road,Antrim,54.6266513,-6.24364671,313487,376804
700000006105,Fitzgeralds Corner,Antrim,54.63290631,-6.22039421,314971,377538
700000006106,Blackstown Road,Antrim,54.63862826,-6.23320176,314128,378154
700000006107,Crossroads,Antrim,54.64501758,-6.2437998,313426,378848
700000006108,Townland Road,Antrim,54.65246726,-6.25697423,312555,379656
700000006109,McateersCorner,Antrim,54.66189698,-6.26233574,312183,380697
700000006110,White Horse Inn,Antrim,54.66872679,-6.25246469,312801,381473
700000006111,Wilsons House,Antrim,54.67633197,-6.23418481,313959,382349
700000006112,Millars Bridge,Antrim,54.68035776,-6.22379211,314618,382814
700000006113,Greenmount Corner,Antrim,54.69419813,-6.22655325,314401,384350
